lab_id,field_id,job_id,submitter,date_collect,date_submitted,project_name,state,country,lat_wgs84,long_wgs84,datum_orig,lat_orig,long_orig,coord_prec_est,depth,locate_desc,sample_source,method_collected,primary_class,specific_name,addl_attr,geologic_age,stratigraphy,mineralization,sample_zone,horizon,saline,organics,ferritic,drainage,prep,mesh_size,collection_protocol,previous_job_id,previous_lab_id, ,
D262476,ID3C2,RR71,"Crock, James G., and Severson, Ronald C.",,10/29/1984,Alaska Gold,AK,United States,62.46599209,-158.0024622,(NAD27),62.46666667,-158,1 minute,,,wetland/swamp/marsh/bog/fen,single/grab,soil,,soil;,,,,C horizon,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000CC08B12B14C063C0525FF9A0A53B4F40,0101000020110F0000FA0F401A21C670C1DC5DEC881F1C6141
D262477,ID3C3,RR71,"Crock, James G., and Severson, Ronald C.",,10/29/1984,Alaska Gold,AK,United States,62.46599209,-158.0024622,(NAD27),62.46666667,-158,1 minute,,,wetland/swamp/marsh/bog/fen,single/grab,soil,,soil;,,,,C horizon,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000CC08B12B14C063C0525FF9A0A53B4F40,0101000020110F0000FA0F401A21C670C1DC5DEC881F1C6141
D271148,5+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271149,6+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271150,7+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271151,8-11+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271152,12-15+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271153,16-19+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271154,20-23+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271155,24-27+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271156,28-31+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271157,37-38+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271158,39-42+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271159,43-44+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271160,45-50+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271161,51-52+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271162,53-54+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271163,55-56+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271164,57-58+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271165,59-60+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271166,61-64+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271167,69-72+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271168,73-74+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271169,75-82+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271170,85-86+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271171,87-90+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271172,88-89+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271173,91-94+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271174,96-99+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271175,102-103+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271176,106-107+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271177,108-109+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271178,110-113+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271179,114-115+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271180,116-117+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271181,118-119+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271182,120-121+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271183,122-123+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271184,124-125+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271185,126-127+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271186,130-131+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271187,138-140+10,RY43,"Severson, Ronald C., and Crock, James G.",,11/7/1985,Alaska Gold,AK,United States,65.03290335,-147.5024735,(NAD27),65.03333333,-147.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,+10 mesh,,,,0101000020E6100000A2764343147062C0720BA7161B425040,0101000020110F0000B422A28787516FC1479A9777D2576241
D271221,114-115,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271222,116-117,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271223,118-119,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271224,120-121,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271225,122-123,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271226,124-125,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271227,126-127,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271228,128-129,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271229,130-131,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271230,132-133,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271231,134-135,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271232,136-137,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.41619706,-150.5025831,(NAD27),65.41666667,-150.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000B740272915D062C00C59FEF8A25A5040,0101000020110F0000B78E3DDD99F46FC1A632C8EE89896241
D271233,138-141,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,65.03290335,-147.5024735,(NAD27),65.03333333,-147.5,30 seconds,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E6100000A2764343147062C0720BA7161B425040,0101000020110F0000B422A28787516FC1479A9777D2576241
D271234,IDMM-84,RY45,"Severson, Ronald C., and Crock, James G.",,11/8/1985,Alaska Gold,AK,United States,62.46599062,-158.0857969,(NAD27),62.46666667,-158.0833333,1 minute,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000095790ED9BEC263C04692A494A53B4F40,0101000020110F0000269887E664C870C1F57F987D1F1C6141
D271366,1,RY52,"Severson, Ronald C., and Crock, James G.",,11/12/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271367,2,RY52,"Severson, Ronald C., and Crock, James G.",,11/12/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271368,3,RY52,"Severson, Ronald C., and Crock, James G.",,11/12/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271369,4,RY52,"Severson, Ronald C., and Crock, James G.",,11/12/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271370,5,RY52,"Severson, Ronald C., and Crock, James G.",,11/12/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271371,6,RY52,"Severson, Ronald C., and Crock, James G.",,11/12/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
D271372,7,RY52,"Severson, Ronald C., and Crock, James G.",,11/12/1985,Alaska Gold,AK,United States,65.49956661,-148.5025429,(NAD27),65.5,-148.5,7.5 minutes,,,forest/scattered timberland,single/grab,soil,,,,,,mixture of horizons,well defined,non-saline,,non-ferritic,poorly drained,,-10 mesh,,,,0101000020E610000090C7E3D4149062C0E9073BE6F85F5040,0101000020110F00001C15B36EE3876FC1F7F587E072946241
